borrower_id,segment,gst_sentiment,call_sentiment,gst_delay_flag,call_stress_flag,unstructured_risk_score,gst_filing_notes,collection_call_notes,label_bankrupt
MSME05091,MSME,-0.5267,0.6319,0,1,0.5369,Regular GST compliance maintained. No late filing flags in Aug. || GSTR-3B filed on schedule for Aug. Turnover consistent with prior quarter. || GST return for Jun filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Sep.,"Borrower reachable, no dispute raised, account in good standing.",0
MSME05092,MSME,-0.296,0.6319,0,1,0.4792,GST return for Apr filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Feb.,"Borrower reachable, no dispute raised, account in good standing. || Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.",0
MSME05093,MSME,-0.6808,0.6319,0,1,0.5754,Steady monthly turnover reported in GST filings; no anomalies for Dec. || Steady monthly turnover reported in GST filings; no anomalies for May. || Steady monthly turnover reported in GST filings; no anomalies for Nov.,"Borrower reachable, no dispute raised, account in good standing.",0
MSME05094,MSME,-0.5267,0.8398,0,1,0.5057,Steady monthly turnover reported in GST filings; no anomalies for May. || GST return for Dec filed within due date. ITC claims reconciled. || GST return for May filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Sep.,"Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Courtesy call completed. No stress indicators noted. || Borrower reachable, no dispute raised, account in good standing.",0
MSME05095,MSME,-0.296,0.6319,0,1,0.4792,GSTR-3B filed on schedule for Mar. Turnover consistent with prior quarter. || GST return for Mar filed within due date. ITC claims reconciled. || Steady monthly turnover reported in GST filings; no anomalies for Jun. || GST return for Aug filed within due date. ITC claims reconciled.,"Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Borrower reachable, no dispute raised, account in good standing. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.",0
MSME05096,MSME,-0.5267,0.6319,0,1,0.5369,Regular GST compliance maintained. No late filing flags in Feb. || Steady monthly turnover reported in GST filings; no anomalies for May.,"Borrower reachable, no dispute raised, account in good standing. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.",0
MSME05097,MSME,-0.7783,0.8525,0,1,0.5667,Steady monthly turnover reported in GST filings; no anomalies for Jun. || Steady monthly turnover reported in GST filings; no anomalies for Oct. || Regular GST compliance maintained. No late filing flags in Dec. || Steady monthly turnover reported in GST filings; no anomalies for Sep.,"Borrower reachable, no dispute raised, account in good standing. || Borrower reachable, no dispute raised, account in good standing.",0
MSME05098,MSME,-0.5267,0.5903,0,0,0.4431,GST return for Apr filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Feb. || Regular GST compliance maintained. No late filing flags in Jun.,Courtesy call completed. No stress indicators noted.,0
MSME05099,MSME,-0.296,0.9099,0,0,0.3375,GST return for Apr filed within due date. ITC claims reconciled. || GSTR-3B filed on schedule for Feb. Turnover consistent with prior quarter. || GST return for Jul filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Aug.,Courtesy call completed. No stress indicators noted. || Courtesy call completed. No stress indicators noted. || Courtesy call completed. No stress indicators noted.,0
MSME05100,MSME,-0.6808,0.5903,0,0,0.4817,Steady monthly turnover reported in GST filings; no anomalies for Jul. || Steady monthly turnover reported in GST filings; no anomalies for Jun. || GSTR-3B filed on schedule for Mar. Turnover consistent with prior quarter. || Steady monthly turnover reported in GST filings; no anomalies for Jul.,Courtesy call completed. No stress indicators noted. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME05101,MSME,-0.5267,0.0,0,0,0.5317,Steady monthly turnover reported in GST filings; no anomalies for Apr. || Steady monthly turnover reported in GST filings; no anomalies for Aug. || GST return for Aug filed within due date. ITC claims reconciled. || GSTR-3B filed on schedule for May. Turnover consistent with prior quarter.,Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME05102,MSME,-0.6808,0.5903,0,0,0.4817,Regular GST compliance maintained. No late filing flags in May. || Steady monthly turnover reported in GST filings; no anomalies for Oct. || GSTR-3B filed on schedule for Feb. Turnover consistent with prior quarter. || Regular GST compliance maintained. No late filing flags in Sep.,Courtesy call completed. No stress indicators noted. || Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME05103,MSME,-0.5267,0.6319,0,1,0.5369,Regular GST compliance maintained. No late filing flags in Oct. || Regular GST compliance maintained. No late filing flags in Jun. || GSTR-3B filed on schedule for Aug. Turnover consistent with prior quarter.,"Borrower reachable, no dispute raised, account in good standing.",0
MSME05104,MSME,-0.5267,0.6319,0,1,0.5369,Regular GST compliance maintained. No late filing flags in Jan. || GSTR-3B filed on schedule for Feb. Turnover consistent with prior quarter. || Steady monthly turnover reported in GST filings; no anomalies for Jul. || GST return for Jul filed within due date. ITC claims reconciled.,"Borrower reachable, no dispute raised, account in good standing.",0
MSME05105,MSME,-0.5267,0.9099,0,0,0.3952,Steady monthly turnover reported in GST filings; no anomalies for May. || Steady monthly turnover reported in GST filings; no anomalies for Sep.,Courtesy call completed. No stress indicators noted. || Courtesy call completed. No stress indicators noted. || Courtesy call completed. No stress indicators noted.,0
MSME05106,MSME,-0.5267,0.6319,0,1,0.5369,GST return for May filed within due date. ITC claims reconciled. || Steady monthly turnover reported in GST filings; no anomalies for Sep. || GST return for Oct filed within due date. ITC claims reconciled. || Steady monthly turnover reported in GST filings; no anomalies for Aug.,"Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Borrower reachable, no dispute raised, account in good standing.",0
MSME05107,MSME,0.0,0.8255,0,0,0.2762,GST return for Oct filed within due date. ITC claims reconciled. || GSTR-3B filed on schedule for Jul. Turnover consistent with prior quarter.,Courtesy call completed. No stress indicators noted. || Courtesy call completed. No stress indicators noted.,0
MSME05108,MSME,-0.296,-0.941,1,1,0.8151,"Regular GST compliance maintained. No late filing flags in Dec. || Nil/near-nil turnover reported in Apr GST return, inconsistent with loan ticket size. || Turnover declared in Feb filing dropped sharply versus prior period.",Courtesy call completed. No stress indicators noted. || Complaint logged: borrower disputes penalty charges amid repayment difficulty. || Complaint logged: borrower disputes penalty charges amid repayment difficulty.,0
MSME05109,MSME,-0.5267,0.8398,0,1,0.5057,GST return for Oct filed within due date. ITC claims reconciled. || GSTR-3B filed on schedule for Mar. Turnover consistent with prior quarter. || Regular GST compliance maintained. No late filing flags in Jan. || Steady monthly turnover reported in GST filings; no anomalies for Mar.,"Borrower reachable, no dispute raised, account in good standing. || Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Courtesy call completed. No stress indicators noted.",0
MSME05110,MSME,0.0,0.6319,0,1,0.4052,GST return for Mar filed within due date. ITC claims reconciled. || GSTR-3B filed on schedule for Feb. Turnover consistent with prior quarter.,"Borrower reachable, no dispute raised, account in good standing. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.",0
MSME05111,MSME,-0.5106,0.6319,1,1,0.6329,"Regular GST compliance maintained. No late filing flags in Jun. || Nil/near-nil turnover reported in Apr GST return, inconsistent with loan ticket size. || Repeated late filing pattern observed for Oct; compliance risk noted.","Borrower requested restructuring due to declining order book. || Borrower reachable, no dispute raised, account in good standing.",0
MSME05112,MSME,-0.296,0.5903,0,0,0.3855,GST return for Sep filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Nov.,Courtesy call completed. No stress indicators noted.,0
MSME05113,MSME,-0.5267,0.8398,0,1,0.5057,Regular GST compliance maintained. No late filing flags in Jun. || Steady monthly turnover reported in GST filings; no anomalies for Sep.,"Courtesy call completed. No stress indicators noted. || Borrower reachable, no dispute raised, account in good standing.",0
MSME05114,MSME,-0.5267,0.6319,0,1,0.5369,Steady monthly turnover reported in GST filings; no anomalies for Oct. || Steady monthly turnover reported in GST filings; no anomalies for Jul.,"Borrower reachable, no dispute raised, account in good standing. || Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.",0
MSME05115,MSME,0.0,0.8398,0,1,0.374,GST return for May filed within due date. ITC claims reconciled. || GSTR-3B filed on schedule for Jul. Turnover consistent with prior quarter.,"Borrower reachable, no dispute raised, account in good standing. || Courtesy call completed. No stress indicators noted.",0
MSME05116,MSME,-0.5267,0.8398,0,1,0.5057,Regular GST compliance maintained. No late filing flags in Dec. || Regular GST compliance maintained. No late filing flags in Nov.,"Courtesy call completed. No stress indicators noted. || Borrower reachable, no dispute raised, account in good standing.",0
MSME05117,MSME,0.0,0.8398,0,1,0.374,GST return for Oct filed within due date. ITC claims reconciled. || GSTR-3B filed on schedule for Apr. Turnover consistent with prior quarter. || GSTR-3B filed on schedule for Mar. Turnover consistent with prior quarter. || GST return for Jan filed within due date. ITC claims reconciled.,"Courtesy call completed. No stress indicators noted. || Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Borrower reachable, no dispute raised, account in good standing.",0
MSME05118,MSME,-0.2732,0.6319,1,1,0.5735,Repeated late filing pattern observed for May; compliance risk noted. || GST return for Apr filed after due date; ITC mismatch flagged.,"Borrower reachable, no dispute raised, account in good standing.",0
MSME05119,MSME,-0.296,0.6319,0,1,0.4792,GST return for Apr filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Nov.,"Borrower reachable, no dispute raised, account in good standing.",0
MSME05120,MSME,-0.6124,0.6319,1,1,0.6583,Steady monthly turnover reported in GST filings; no anomalies for Feb. || GSTR-3B filing delayed by 38 days for Jul. Late fee applicable. || GST return for Aug filed after due date; ITC mismatch flagged. || GSTR-3B filing delayed by 10 days for Nov. Late fee applicable.,"Borrower reachable, no dispute raised, account in good standing. || Borrower unresponsive to last two collection calls.",0
